Date,Time,VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Ptch(rad),Roll(rad),Yaw(rad),Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-17,10:21:23.000,-1.9,-75,-78,100,4,1,4,10,-53,100,12,33.878223 37.775666,66.4,246.80,30,19,23.6,13.3,1132,23,"MANU",-0.04,-0.46,-2.31,0,-24,-34,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1486,1483,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:24.000,-0.5,-76,-74,100,4,1,4,10,-55,100,11,33.878223 37.775666,66.4,246.80,30,19,23.6,13.3,1132,23,"MANU",-0.04,-0.46,-2.31,0,-56,-30,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1470,1485,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:25.000,-0.5,-78,-73,100,2,1,4,10,-54,100,12,33.877791 37.775221,67.0,191.90,28,21,23.6,13.3,1132,23,"MANU",-0.04,-0.46,-2.31,1,-10,-34,3,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1493,1483,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:26.000,-0.5,-75,-88,100,2,1,4,10,-53,100,5,33.877791 37.775221,67.0,191.90,28,21,23.6,13.2,1145,23,"MANU",0.07,-0.60,2.94,1,-198,-32,5,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1399,1484,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:27.010,-4.3,-77,-84,100,3,1,4,10,-53,100,11,33.877791 37.775221,67.0,191.90,28,21,23.6,13.2,1145,23,"MANU",0.07,-0.60,2.94,2,-17,-30,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1490,1485,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:28.000,-4.3,-76,-79,100,3,1,4,10,-56,100,12,33.877226 37.775451,77.1,130.70,20,23,23.6,13.2,1145,23,"MANU",0.07,-0.60,2.94,-1,-144,-30,110,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1555,1426,1485,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:29.000,-4.3,-79,-80,100,1,1,4,10,-55,100,11,33.877226 37.775451,77.1,130.70,20,23,23.6,12.1,1157,23,"MANU",0.07,-0.60,2.94,2,-6,-36,142,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1571,1495,1482,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:30.000,-4.3,-72,-68,100,7,1,4,25,-45,100,12,33.877226 37.775451,77.1,130.70,20,23,23.6,12.1,1157,23,"MANU",-0.02,-0.12,1.90,1,-2,-32,2,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1497,1484,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:31.000,-0.9,-69,-70,100,10,1,4,10,-44,100,12,33.877226 37.775451,77.1,130.70,20,23,23.6,12.1,1157,23,"MANU",-0.02,-0.12,1.90,-1,-103,-33,6,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1503,1447,1484,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:32.000,-0.9,-70,-66,100,8,1,4,10,-61,100,11,33.876987 37.776185,74.8,101.90,14,24,23.6,12.1,1157,23,"MANU",-0.02,-0.12,1.90,0,-4,-32,-21,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1490,1496,1484,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:33.000,-0.9,-68,-62,100,10,1,4,10,-42,100,12,33.876987 37.776185,74.8,101.90,14,24,23.5,12.6,1169,23,"MANU",-0.03,-0.19,1.84,0,-23,-36,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1487,1482,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:34.000,-0.9,-70,-59,100,9,1,4,10,-45,100,12,33.876987 37.776185,74.8,101.90,14,24,23.5,12.6,1169,23,"MANU",-0.03,-0.19,1.84,2,-2,-33,1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1497,1484,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:35.000,-0.9,-62,-54,100,11,1,4,10,-37,100,12,33.876898 37.776935,70.6,86.40,12,19,23.5,12.6,1169,23,"MANU",-0.03,-0.19,1.84,1,-142,-35,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1427,1483,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:36.000,-0.9,-63,-64,100,11,1,4,10,-39,100,12,33.876898 37.776935,70.6,86.40,12,19,23.5,12.8,1182,23,"MANU",-0.03,-0.19,1.84,4,-224,-31,13,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1506,1386,1485,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:37.000,-0.9,-64,-64,100,10,1,4,10,-39,100,12,33.876898 37.776935,70.6,86.40,12,19,23.5,12.8,1182,23,"MANU",-0.05,-0.17,1.34,5,-17,-32,-102,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1449,1490,1484,1502,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:38.000,-1.7,-69,-88,100,6,1,4,10,-47,100,10,33.876898 37.776935,70.6,86.40,12,19,23.5,12.8,1182,23,"MANU",-0.05,-0.17,1.34,2,-139,-28,-6,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1497,1429,1486,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:39.000,-1.7,-69,-82,100,8,1,4,10,-50,100,12,33.877081 37.777596,68.5,47.00,10,20,23.5,12.8,1182,23,"MANU",-0.05,-0.17,1.34,0,-172,-34,2,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1412,1483,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:40.000,-1.7,-71,-77,100,8,1,4,10,-46,100,12,33.877081 37.777596,68.5,47.00,10,20,23.5,13.7,1195,23,"MANU",-0.23,-0.88,-0.25,1,-94,299,365,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1682,1451,1649,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:41.000,-1.7,-69,-73,100,9,1,4,10,-49,100,12,33.877081 37.777596,68.5,47.00,10,20,23.5,13.7,1195,23,"MANU",-0.23,-0.88,-0.25,1,-164,202,304,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1652,1416,1601,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:42.000,0.0,-67,-86,100,6,1,4,10,-44,100,10,33.877526 37.777431,66.6,290.20,12,20,23.5,13.7,1195,23,"MANU",-0.23,-0.88,-0.25,-1,-1,172,-1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1586,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:43.000,0.0,-70,-75,100,8,1,4,10,-43,100,9,33.877526 37.777431,66.6,290.20,12,20,23.2,24.5,1217,23,"MANU",-0.23,-0.88,-0.25,0,-90,171,6,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1503,1453,1585,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:44.000,0.0,-68,-78,100,9,1,4,10,-45,100,12,33.877526 37.777431,66.6,290.20,12,20,23.2,24.5,1217,23,"MANU",-0.13,-0.18,-1.37,1,-1,167,2,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1498,1583,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:45.000,0.2,-70,-77,100,8,0,4,10,-46,100,12,33.877526 37.777431,66.6,290.20,12,20,23.2,24.5,1217,23,"MANU",-0.13,-0.18,-1.37,2,0,178,0,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1589,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:46.000,0.2,-67,-75,100,10,1,4,10,-40,100,12,33.877542 37.776724,71.6,257.90,18,20,23.2,24.5,1217,23,"MANU",-0.13,-0.18,-1.37,0,-3,175,3,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1497,1587,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:47.000,0.2,-63,-76,100,9,1,4,10,-37,100,12,33.877542 37.776724,71.6,257.90,18,20,23.2,23.2,1241,23,"MANU",0.01,-0.20,-2.00,2,-137,172,4,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1502,1430,1586,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:48.000,0.2,-66,-73,100,10,1,4,10,-43,100,12,33.877542 37.776724,71.6,257.90,18,20,23.2,23.2,1241,23,"MANU",0.01,-0.20,-2.00,-1,6,139,-1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1501,1569,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:49.000,4.3,-71,-76,100,7,1,4,10,-47,100,12,33.877542 37.776724,71.6,257.90,18,20,23.2,23.2,1241,23,"MANU",0.01,-0.20,-2.00,2,0,133,0,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1566,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:21:50.000,4.3,-74,-75,100,6,1,4,10,-46,100,11,33.877208 37.776062,65.6,219.30,23,19,23.2,21.9,1263,23,"MANU",0.01,-0.20,-2.00,0,5,132,3,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1500,1566,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
